GeneID	acetaminophen	caffeine	chloramphenicol	chlorpheniramine	diclofenac	hydroxyzine	isoniazid	nimesulide	theophylline	valproic_acid	Symbol	description	type_of_gene	reactome	kegg	biocarta	msigdb	omnipath	pathcom	DEG	GOBP	GOMF	GOCC	sum	MostDILI	NoDILI	isdisease	pubtator	generifs
100132074	0	0	0	0	0	0	0	0	0	0	FOXO6	forkhead box O6	protein-coding	0	0	0	0	1	1	0	1	1	1	4	0	0	1	0	1
100132078	0	0	0	0	0	0	0	0	0	0	LOC100132078	uncharacterized LOC100132078	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132341	0	0	0	0	0	0	0	0	0	0	CLUHP3	clustered mitochondria homolog pseudogene 3	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132354	0	0	0	0	0	0	0	0	0	0	LINC01512	long intergenic non-protein coding RNA 1512	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100132356	0	0	0	0	0	0	0	0	0	0	LOC100132356	uncharacterized LOC100132356	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132386	0	0	0	0	0	0	0	0	0	0	KRTAP4-9	keratin associated protein 4-9	protein-coding	1	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0
100132464	0	0	0	0	0	0	0	0	0	0	FAM99B	family with sequence similarity 99 member B (non-protein coding)	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132476	0	0	0	0	0	0	0	0	0	0	KRTAP4-7	keratin associated protein 4-7	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0
100132596	0	0	0	0	0	0	0	0	0	0	XGY2	XG pseudogene, Y-linked 2	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100132618	0	0	0	0	0	0	0	0	0	0	ZRANB2-AS1	ZRANB2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132677	0	0	0	0	0	0	0	0	0	0	BSN-DT	BSN divergent transcript	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132707	0	0	0	0	1	0	0	0	0	0	PAXIP1-AS2	PAXIP1 antisense RNA 2	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100132735	0	0	0	0	0	0	0	0	0	0	FILNC1	FOXO induced long non-coding RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100132815	1	0	0	0	0	0	1	0	0	1	IPO5P1	importin 5 pseudogene 1	pseudo	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
100132891	0	0	0	0	0	0	0	0	0	0	MSC-AS1	MSC antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132911	0	0	0	0	0	0	0	0	0	0	DPH3P1	diphthamide biosynthesis 3 pseudogene 1	protein-coding	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
100132987	0	0	0	0	0	0	0	0	0	0	LINC00856	long intergenic non-protein coding RNA 856	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100133205	0	0	0	0	0	0	0	0	0	0	LINC00240	long intergenic non-protein coding RNA 240	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100133308	0	0	0	0	0	0	0	0	0	0	RSU1P2	Ras suppressor protein 1 pseudogene 2	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100133311	0	0	0	0	0	0	0	0	0	0	HOXA-AS3	HOXA cluster antisense RNA 3	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100133461	0	0	0	0	0	0	0	0	0	0	LINC02171	long intergenic non-protein coding RNA 2171	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133612	0	0	0	0	0	0	0	0	0	0	LINC01134	long intergenic non-protein coding RNA 1134	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133941	0	1	0	0	0	0	0	0	1	1	CD24	CD24 molecule	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	2	1	0	1
100133985	0	0	0	0	0	0	0	0	0	0	LINC01816	long intergenic non-protein coding RNA 1816	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133991	0	0	0	0	0	0	0	0	0	0	MAP3K14-AS1	MAP3K14 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100134040	0	0	0	0	0	0	0	0	0	0	LOC100134040	uncharacterized LOC100134040	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134229	1	0	0	0	0	0	0	0	1	0	KDM7A-DT	KDM7A divergent transcript	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
100134259	0	0	0	0	0	0	0	0	0	0	LINC01119	long intergenic non-protein coding RNA 1119	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134368	0	0	0	0	0	0	0	0	0	0	LOC100134368	uncharacterized LOC100134368	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134713	0	0	0	0	0	0	0	0	0	0	NDUFB2-AS1	NDUFB2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100137047	0	0	0	0	0	0	0	0	1	0	JMJD7	jumonji domain containing 7	protein-coding	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1
10014	0	0	0	0	0	0	0	0	1	0	HDAC5	histone deacetylase 5	protein-coding	1	0	1	1	1	1	1	1	1	1	7	0	1	1	0	1
100141515	0	0	0	0	0	0	0	0	0	0	C17orf99	chromosome 17 open reading frame 99	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
100144596	0	0	0	0	0	0	0	0	0	0	LINC00029	long intergenic non-protein coding RNA 29	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144597	0	0	0	0	0	0	0	0	0	0	LINC01056	long intergenic non-protein coding RNA 1056	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144602	0	0	0	0	0	0	0	0	0	0	EPHA5-AS1	EPHA5 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144603	0	0	0	0	0	0	0	0	0	0	CHKB-DT	CHKB divergent transcript	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144604	0	0	0	0	0	0	0	0	0	0	LINC00930	long intergenic non-protein coding RNA 930	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144748	0	0	0	0	0	0	0	0	0	0	KLLN	killin, p53 regulated DNA replication inhibitor	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
100147773	0	0	0	0	0	0	0	0	0	0	LOC100147773	uncharacterized LOC100147773	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10015	0	0	0	0	0	0	0	0	0	0	PDCD6IP	programmed cell death 6 interacting protein	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
10016	0	0	0	0	0	0	0	1	1	0	PDCD6	programmed cell death 6	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	1	1	0	1
100169752	0	0	0	0	0	0	0	0	0	0	TEX36-AS1	TEX36 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169890	0	0	0	0	0	0	0	0	0	0	PEG3-AS1	PEG3 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100169989	0	0	0	0	0	0	0	0	0	0	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
10017	1	0	0	0	0	0	0	0	0	0	BCL2L10	BCL2 like 10	protein-coding	0	0	0	0	1	1	1	1	1	1	4	1	0	1	0	1
100170229	0	0	0	0	0	0	0	0	0	0	SRRM5	serine/arginine repetitive matrix 5	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170765	0	0	0	0	0	0	0	0	0	0	ERICH4	glutamate rich 4	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170841	1	0	0	0	1	0	0	0	0	1	EPOP	elongin BC and polycomb repressive complex 2 associated protein	protein-coding	0	0	0	0	0	0	1	1	1	1	3	3	0	0	0	0
10018	1	1	0	0	0	0	0	1	1	0	BCL2L11	BCL2 like 11	protein-coding	1	0	0	1	1	1	1	1	1	1	6	2	2	1	0	1
100188893	0	0	0	0	0	0	0	0	0	0	TOMM6	translocase of outer mitochondrial membrane 6	protein-coding	1	0	0	0	0	1	0	1	0	1	3	0	0	0	0	1
100188953	0	0	0	0	0	0	0	0	0	0	LINC00092	long intergenic non-protein coding RNA 92	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100189589	0	0	0	0	0	0	0	0	0	0	DCTN1-AS1	DCTN1 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10019	0	0	0	0	0	0	1	0	1	0	SH2B3	SH2B adaptor protein 3	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	1	1	0	1
100190938	0	0	0	0	0	0	0	0	0	0	RAMP2-AS1	RAMP2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100190939	0	1	0	0	0	0	0	0	1	0	TPT1-AS1	TPT1 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
100192378	0	0	0	0	0	0	0	0	0	0	ZFHX4-AS1	ZFHX4 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100192379	0	0	0	0	0	0	0	0	0	0	PP12613	uncharacterized LOC100192379	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100192386	0	0	0	0	0	0	0	0	0	0	FLJ16779	uncharacterized LOC100192386	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	0	0	0	0	0	0	0	0	0	0	CDH4	cadherin 4	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
10020	0	0	0	0	0	0	0	0	0	0	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	1	0	1
10021	0	0	0	0	0	0	0	0	0	0	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
100216545	0	0	0	0	0	0	0	0	0	0	KMT2E-AS1	KMT2E antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100216546	0	0	0	0	0	0	0	0	0	0	LINC01004	long intergenic non-protein coding RNA 1004	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10022	0	0	0	0	0	0	0	0	0	0	INSL5	insulin like 5	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	0	0	1
10023	0	1	0	0	0	0	0	0	1	1	FRAT1	FRAT1, WNT signaling pathway regulator	protein-coding	1	1	1	1	1	1	1	1	1	1	8	1	2	1	0	1
10024	1	0	0	0	0	0	0	0	0	1	TROAP	trophinin associated protein	protein-coding	0	0	0	0	1	0	1	1	1	1	4	2	0	0	0	1
100240728	0	0	0	0	0	0	0	0	0	0	LOC100240728	uncharacterized LOC100240728	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10025	0	0	0	0	0	0	0	0	0	1	MED16	mediator complex subunit 16	protein-coding	1	0	0	1	0	1	1	1	1	1	5	1	0	1	0	0
10026	0	0	0	0	0	0	0	1	0	1	PIGK	phosphatidylinositol glycan anchor biosynthesis class K	protein-coding	1	1	0	1	0	1	1	1	1	1	6	2	0	1	0	1
100268168	0	1	0	0	0	0	0	0	0	0	LOC100268168	uncharacterized LOC100268168	ncRNA	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
100270679	0	0	0	0	0	0	0	0	0	0	LINC01432	long intergenic non-protein coding RNA 1432	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100270804	0	0	0	0	0	0	0	0	0	0	LOC100270804	uncharacterized LOC100270804	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100271722	0	0	0	0	0	0	0	0	0	0	LINC00899	long intergenic non-protein coding RNA 899	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100272147	0	0	0	0	0	0	0	0	0	0	CMC4	C-X9-C motif containing 4	protein-coding	1	0	0	0	1	1	0	1	0	1	4	0	0	1	0	0
100272217	0	0	0	0	0	0	0	0	0	0	LOC100272217	uncharacterized LOC100272217	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100272228	0	0	0	0	0	0	0	0	0	0	LINC00894	long intergenic non-protein coding RNA 894	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100286844	0	0	0	0	0	0	0	0	0	0	BCDIN3D-AS1	BCDIN3D antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100286938	0	0	0	0	0	0	0	0	0	0	VPS13A-AS1	VPS13A antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287015	0	0	0	0	0	0	0	0	0	0	LOC100287015	uncharacterized LOC100287015	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100287098	0	0	0	0	0	0	0	0	0	0	TONSL-AS1	TONSL antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287114	0	0	0	0	0	0	0	0	0	0	LINC00421	long intergenic non-protein coding RNA 421	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287177	1	0	0	0	0	0	0	0	0	0	EML2-AS1	EML2 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100287216	0	0	0	0	0	0	0	0	0	0	SH3RF3-AS1	SH3RF3 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287227	0	0	0	0	0	0	0	0	0	0	TIPARP-AS1	TIPARP antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287290	0	0	0	0	0	0	0	0	0	0	LOC100287290	cytokine receptor CRL2	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287366	0	0	0	0	0	0	0	0	0	0	OSTM1-AS1	OSTM1 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287387	0	0	0	0	0	0	0	0	0	0	LOC100287387	uncharacterized LOC100287387	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287482	1	0	0	0	0	0	0	0	0	0	SMKR1	small lysine rich protein 1	protein-coding	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100287569	0	0	0	0	0	0	0	0	0	1	LINC00173	long intergenic non-protein coding RNA 173	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
100287616	0	0	0	0	0	0	0	0	0	0	LOXL1-AS1	LOXL1 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
100287765	0	0	0	0	0	0	0	0	0	0	LINC00630	long intergenic non-protein coding RNA 630	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100287808	0	0	0	0	0	0	0	0	0	0	LOC100287808	uncharacterized LOC100287808	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287814	0	0	0	0	0	0	0	0	0	0	LINC00582	long intergenic non-protein coding RNA 582	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287896	1	0	0	0	0	0	0	0	0	0	LOC100287896	uncharacterized LOC100287896	protein-coding	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100287902	0	0	0	0	0	0	0	0	0	0	LGALS8-AS1	LGALS8 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287932	0	0	0	0	0	0	0	0	0	0	TIMM23	translocase of inner mitochondrial membrane 23	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
100288079	0	0	0	0	0	0	0	0	0	0	GS1-279B7.1	microtubule associated protein 1 light chain 3 beta pseudogene	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288122	0	0	0	0	0	0	0	0	0	0	LDLRAD4-AS1	LDLRAD4 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288123	0	0	0	0	0	0	0	0	0	0	LOC100288123	uncharacterized LOC100288123	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288152	1	0	0	0	0	0	0	0	0	0	SLC9A3-AS1	SLC9A3 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
100288198	1	0	0	0	0	0	0	0	0	0	HMGN3-AS1	HMGN3 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100288413	1	0	0	0	0	0	0	0	0	0	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope	protein-coding	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
100288432	0	0	0	0	0	0	0	0	0	0	IL10RB-DT	IL10RB divergent transcript	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100288637	0	0	0	0	0	0	0	0	0	0	LOC100288637	OTU deubiquitinase 7A pseudogene	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288730	0	0	0	0	0	0	0	0	0	0	PAN3-AS1	PAN3 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288797	0	0	0	0	0	0	0	0	0	0	TMEM239	transmembrane protein 239	protein-coding	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0
100288911	0	0	0	0	0	0	0	0	0	0	LOC100288911	uncharacterized LOC100288911	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289019	0	1	0	0	0	0	0	0	0	1	SLC25A25-AS1	SLC25A25 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1
100289092	0	0	0	0	0	0	0	0	0	0	ATP2A1-AS1	ATP2A1 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289097	0	0	0	0	0	0	0	0	0	0	FRG1CP	FSHD region gene 1 family member C, pseudogene	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289098	0	0	0	0	0	1	0	0	0	1	GS1-124K5.4	uncharacterized LOC100289098	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
100289187	0	0	0	0	0	0	0	0	0	0	TMEM225B	transmembrane protein 225B	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0
100289230	0	0	0	0	0	0	1	0	1	0	LOC100289230	uncharacterized LOC100289230	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
100289255	0	0	0	0	0	0	0	0	0	0	TMEM238L	transmembrane protein 238 like	ncRNA	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1
100289274	1	0	0	0	0	0	1	0	0	1	DNAJC3-DT	DNAJC3 divergent transcript	ncRNA	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
100289341	0	1	0	0	1	0	0	0	1	0	MAN1B1-DT	MAN1B1 divergent transcript	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
100289361	0	0	0	0	0	0	1	0	0	1	LOC100289361	uncharacterized LOC100289361	ncRNA	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
100289373	0	0	0	0	0	0	0	0	0	0	UBAC2-AS1	UBAC2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289410	1	0	0	0	0	0	0	0	1	0	MCF2L-AS1	MCF2L antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
100289495	0	0	0	0	0	0	0	0	0	1	LOC100289495	uncharacterized LOC100289495	ncRNA	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100289509	0	0	0	0	0	0	0	0	0	0	KCNIP2-AS1	KCNIP2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289635	1	0	0	0	0	0	0	0	0	0	ZNF605	zinc finger protein 605	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	0	0	0	0
100289678	0	0	0	0	0	0	0	0	0	0	ZNF783	zinc finger family member 783	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	0
100292680	0	0	0	0	0	0	0	0	0	0	LINC00942	long intergenic non-protein coding RNA 942	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100293516	0	0	0	0	1	0	0	0	1	0	ZNF587B	zinc finger protein 587B	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	1	1	0	0
100294362	0	0	0	0	0	0	0	0	0	0	LOC100294362	uncharacterized LOC100294362	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100294720	0	0	0	0	0	0	0	0	0	0	NHEG1	neuroblastoma highly expressed 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1003	0	0	0	0	0	0	0	0	0	0	CDH5	cadherin 5	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
100302650	1	1	0	0	0	0	1	0	1	1	BRE-AS1	BRE antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	3	2	0	1	0
100302691	0	0	0	0	0	0	0	0	0	0	LINC00184	long intergenic non-protein coding RNA 184	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100302740	0	0	0	0	0	0	0	0	0	0	FAS-AS1	FAS antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
100303728	0	0	0	0	0	0	0	0	0	0	SLC25A5-AS1	SLC25A5 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100303755	0	0	0	0	0	0	0	0	0	0	PET117	PET117 homolog	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
100306951	0	1	0	0	0	0	0	0	1	0	PITPNA-AS1	PITPNA antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
100309464	0	0	0	0	0	0	0	0	0	0	OTX2-AS1	OTX2 antisense RNA 1 (head to head)	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100316868	0	0	0	0	0	0	0	0	0	0	HOTTIP	HOXA distal transcript antisense RNA	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
100316904	0	0	0	0	0	0	0	0	0	0	SAP25	Sin3A associated protein 25	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0
100329135	0	0	0	0	0	0	0	0	0	0	TRPC5OS	TRPC5 opposite strand	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100359394	0	0	0	0	0	0	0	0	0	0	LINC00102	long intergenic non-protein coding RNA 102	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10036	0	0	0	0	0	0	0	0	1	0	CHAF1A	chromatin assembly factor 1 subunit A	protein-coding	0	0	0	0	1	0	1	1	1	1	4	0	1	1	0	1
100379174	0	0	0	0	0	0	0	0	0	0	MACROD2-AS1	MACROD2 antisense RNA 1	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
100379224	0	0	0	0	0	0	0	0	0	0	LOC100379224	uncharacterized LOC100379224	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100379661	0	0	0	0	0	0	0	0	0	0	GRIK1-AS2	GRIK1 antisense RNA 2	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10038	0	1	0	0	0	0	0	0	1	0	PARP2	poly(ADP-ribose) polymerase 2	protein-coding	1	1	0	1	1	1	1	1	1	1	7	0	2	1	0	1
100381270	0	0	0	0	0	0	0	0	0	0	ZBED6	zinc finger BED-type containing 6	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
10039	1	0	0	0	0	0	1	0	0	1	PARP3	poly(ADP-ribose) polymerase family member 3	protein-coding	0	1	0	1	1	1	1	1	1	1	6	3	0	1	0	1
1004	0	0	0	0	0	0	0	0	0	0	CDH6	cadherin 6	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
10040	0	0	0	0	0	0	0	0	1	0	TOM1L1	target of myb1 like 1 membrane trafficking protein	protein-coding	0	0	0	0	1	0	1	1	1	1	4	0	1	1	0	1
10042	0	0	0	0	0	0	0	0	0	0	HMGXB4	HMG-box containing 4	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
100422212	0	0	0	0	0	0	0	0	0	0	LOC100422212	eukaryotic translation initiation factor 3 subunit J pseudogene	pseudo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422737	0	0	0	0	0	0	0	0	0	0	LINC02532	long intergenic non-protein coding RNA 2532	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10043	0	1	0	0	0	1	0	0	0	0	TOM1	target of myb1 membrane trafficking protein	protein-coding	1	0	0	1	0	1	1	1	1	1	5	0	2	1	0	1
10044	0	0	0	0	0	0	0	0	0	0	SH2D3C	SH2 domain containing 3C	protein-coding	0	0	0	0	1	1	0	1	1	1	4	0	0	1	0	1
10045	1	0	1	0	1	1	0	1	1	0	SH2D3A	SH2 domain containing 3A	protein-coding	0	0	0	0	1	0	1	1	1	1	4	3	3	1	0	1
10046	0	0	0	0	0	0	0	0	0	0	MAMLD1	mastermind like domain containing 1	protein-coding	1	0	0	1	0	1	0	1	0	1	4	0	0	1	0	1
10047	0	0	0	0	0	0	0	0	0	0	CST8	cystatin 8	protein-coding	0	0	0	1	0	0	0	1	1	1	4	0	0	1	0	1
10048	1	0	0	0	0	0	0	0	0	0	RANBP9	RAN binding protein 9	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	0	1	0	1
10049	0	1	0	0	0	0	0	1	1	0	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	2	1	0	1
100498859	0	0	0	0	0	0	0	0	0	0	LINC00881	long intergenic non-protein coding RNA 881	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100499171	0	0	0	0	0	0	0	0	0	0	LINC00276	long intergenic non-protein coding RNA 276	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100499177	0	1	0	0	1	1	1	1	1	0	THAP9-AS1	THAP9 antisense RNA 1	ncRNA	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0
100499194	0	0	0	0	0	0	0	0	0	0	LOC100499194	uncharacterized LOC100499194	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100499466	0	0	0	0	0	0	0	0	0	0	LINC00674	long intergenic non-protein coding RNA 674	ncRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
